

Tipo_de_Sistema(Monofasico(1),Trifasico(3))
3

Numero_barras
794  

Numero_linhas
794

Voltagem_base_da_rede(kV)
13.8

Voltagem_referencia_da_rede(kV)
13.8

comprimento_das_linhas(m,km,ft,millas)
1

impedancia(ohm,ohm/m,ohm/km,ohm/ft,ohm/milla)
1

Demanda(VAR,kVAR)
1



				 kVA    kV_hihg      kV_low    R1%    X1%   R0%    X0%
subestacao		2500       69.0        24.9     1     8      0     8
    475    0      0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000       0.000000       0.000000		      1
    476    0      0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000       0.000000       0.000000		      1
    477    0      0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000       0.000000       0.000000		      1
    478    0      0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000       0.000000       0.000000		      1
    479    0      0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000       0.000000       0.000000		      1
    480    0      0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000       0.000000       0.000000		      1
    481    0   3903.990000    1663.090000    3903.990000    1663.090000    2604.830000    1109.650000       0.000000       0.000000     0.000000       0.000000       0.000000       0.000000		      1
    482    0      0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000       0.000000       0.000000		      1
    483    0      0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000       0.000000       0.000000		      1
    484    0      0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000       0.000000       0.000000		      1
    485    0      0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000       0.000000       0.000000		      1
    486    0      0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000       0.000000       0.000000		      1
    487    0      0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000       0.000000       0.000000		      1
    488    0      0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000       0.000000       0.000000		      1
    489    0      0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000       0.000000       0.000000		      1
    490    0      0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000       0.000000       0.000000		      1
    491    0  25660.490000   10931.320000   17171.340000    7314.960000    6087.140000    2593.110000       0.000000       0.000000     0.000000       0.000000       0.000000       0.000000		      1
    492    0      0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000       0.000000       0.000000		      1
    493    0  28409.010000   12102.190000   10798.170000    4600.000000    3772.420000    1607.040000       0.000000       0.000000     0.000000       0.000000       0.000000       0.000000		      1
    494    0      0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000       0.000000       0.000000		      1
    495    0  23817.430000   10146.180000   11003.190000    4687.340000    3182.080000    1355.560000       0.000000       0.000000     0.000000       0.000000       0.000000       0.000000		      1
    496    0      0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000       0.000000       0.000000		      1
    497    0      0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000       0.000000       0.000000		      1
    498    0      0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000       0.000000       0.000000		      1
    499    0      0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000       0.000000       0.000000		      1
    500    0      0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000       0.000000       0.000000		      1
